path	translation	split
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19191483.mp3	Did you miss me?	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19191485.mp3	A society without differences isn’t possible.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19191487.mp3	He works in automotive industry.	dev_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19191492.mp3	Shouldn't you just ignore his mistakes and forgive him?	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19191493.mp3	I don't know if she's coming or not.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19191521.mp3	We consume a lot of water every day.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19191522.mp3	Thunder came after the Lightning.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19191524.mp3	There was a bridge here one day.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19191525.mp3	I shared her with opinion.	dev_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19191536.mp3	Good bye!	test_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19191537.mp3	Also, there was awe in their faces.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19191538.mp3	I know your name.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19191539.mp3	Yes, I went yesterday.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19191540.mp3	She loves the blue dresses.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19191551.mp3	Tired of being proud of himself.	test_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19191553.mp3	She became a doctor.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19191555.mp3	Scientists begin to find answers for these questions.	test_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19191571.mp3	Are we going to tomorrow's concert in City Hall?	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19191573.mp3	You should consult a doctor.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19191574.mp3	It is your decision.	test_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19191575.mp3	He works at the bank.	test_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19191586.mp3	Is the black bag yours?	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19191587.mp3	Sport is good for your health.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19191591.mp3	It's a ten-minute drive from here.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19191593.mp3	The peasants revolted against the government.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19191600.mp3	I'll ease up on eating sweets.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19191601.mp3	Cut, wash, then dry, please.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19191604.mp3	He’s kicking me.	dev_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19191607.mp3	This gift is yours.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19191609.mp3	When was the castle built?	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19191616.mp3	You'll find this map very useful.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19191617.mp3	My mother's not home all the time.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19191618.mp3	She talks as if she knows everything about him.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19191620.mp3	Everyone wants to know you. You are famous!	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19191637.mp3	If the water is available, you don't need to clean up with sand.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19191638.mp3	I want red shoes.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19191639.mp3	Will he arrive tomorrow?	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19191646.mp3	History often repeats itself.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19191647.mp3	They went to the station by car.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19191648.mp3	I read a book while I was eating.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19191649.mp3	You’d better see the family doctor immediately.	dev_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19191650.mp3	I found a ball in the garden.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19191656.mp3	He's French.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19191657.mp3	Some people read the newspaper and watch TV at the same time.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19191658.mp3	What made her do something like that?	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19191659.mp3	My mom reads a magazine.	test_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19191660.mp3	Do you think so?	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19194188.mp3	You can go there.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19194189.mp3	Shall we have a fork?	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19194190.mp3	My opinion is that she is beautiful.	test_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19194191.mp3	Thank you!	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19194192.mp3	I would like to meet them again.	test_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19194193.mp3	It is possible that she will not come tomorrow.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19194194.mp3	I arrived moments ago.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19194195.mp3	That can’t be true.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19194196.mp3	It’s said that she was born in Germany.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19194197.mp3	You know John was loving her.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19194199.mp3	Who stole the apple?	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19194200.mp3	Where was he born?	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19194201.mp3	He founded this school five years ago.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19194202.mp3	Put it wherever you want.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19194208.mp3	Chocolate and candy packaging paper keeps them fresh.	dev_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19194209.mp3	Let’s go! We will be late.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19194210.mp3	This is her house.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19194211.mp3	The doctor examined the patients.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19194218.mp3	Tell me the truth.	dev_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19194219.mp3	Don't forget your travel ticket.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19194221.mp3	Today,our satellites orbiting around the earth.	test_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19194227.mp3	Did you expect him to tell the truth?	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19194228.mp3	Dolphin is a species of mammal.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19194229.mp3	Without air, nothing will survive.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19194230.mp3	We were late for school due to heavy rain.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19194231.mp3	The radio will not work.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19194238.mp3	We spent a quiet day in the countryside.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19194239.mp3	What’s this strange music?	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19194240.mp3	Hello, how are you?	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19194241.mp3	He told him:”Please have a seat.”	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19194242.mp3	Who’s your teacher?	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19196628.mp3	I think what you are saying is true.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19196629.mp3	I understood what she said.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19196630.mp3	You’d better hurry.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19196631.mp3	We stayed there for three months.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19196632.mp3	Iron the shirt, please.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19196648.mp3	I have studied for an hour.	test_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19196649.mp3	What a shock.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19196650.mp3	I do not intend to be selfish.	test_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19196651.mp3	Anne always keeps her room clean.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19196652.mp3	Look at that red building.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19197136.mp3	Few who know the plan.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19197137.mp3	unbelievable!	test_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19197138.mp3	I want to drink a cup of coffee.	test_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19197139.mp3	We had a fun time as we are playing chess.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19197140.mp3	I graduated with honors.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19197151.mp3	You make me happy.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19197152.mp3	Your plan sounds good.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19197153.mp3	I dug a hole.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19197154.mp3	This bridge was built two years ago.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19197155.mp3	He reached out his hand to the apple.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19197161.mp3	What’s today’s date?	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19197162.mp3	All I can do is waiting.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19197163.mp3	My mother, I smell something burning.	test_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19197164.mp3	I have walked for more than four hours.	dev_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19197166.mp3	It’s not my fault.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19197191.mp3	Twenty-four cents.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19197192.mp3	We don’t have any sugar.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19197193.mp3	I don’t understand what you mean.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19197194.mp3	Don't put off until tomorrow what you can do today.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19197195.mp3	The storm has caused huge losses.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19203750.mp3	Correct my pronunciation, please.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19203751.mp3	You don’t have to work hard.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19203753.mp3	Flying is the fastest method to travel.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19203754.mp3	Have you ever visited America?	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19203760.mp3	Nobody likes war.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19203761.mp3	Rest assured.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19203762.mp3	What’s your favorite subject?	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19203763.mp3	I’m very busy.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19203764.mp3	Peace negotiations had stumbled again.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19203780.mp3	I’m always ready to die.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19203781.mp3	Not on my desk.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19203783.mp3	Can I talk to the doctor?	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19203784.mp3	I woke up at five this morning.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19203790.mp3	Let’s play tennis after the study is over.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19203791.mp3	They were waiting for the starting signal.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19203792.mp3	I have a cousin.	test_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19203793.mp3	I won’t be happy, but I won’t kill myself.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19203794.mp3	I don’t have a knife to cut with.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19203795.mp3	What did you do, then?	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19203796.mp3	This park is beautiful and really clean.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19203797.mp3	I waited for you five hours ago.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19203798.mp3	It is new.	test_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19203799.mp3	Did you finish your homework so quickly?	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19203800.mp3	The rain has become snow.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19203801.mp3	I remember having heard this music somewhere before.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19203803.mp3	Why don’t you come to visit us?	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19203804.mp3	When did he wake up?	test_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19203805.mp3	He went to the store.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19203806.mp3	Then take it.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19203807.mp3	She is very smart.	test_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19203808.mp3	I’m currently working in Tokyo.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19203809.mp3	A bird in the hand is worth two in the bush!	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19203810.mp3	It’s your turn.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19203811.mp3	I thought you liked learning new things.	test_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19203812.mp3	He’s fast-talking.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19203813.mp3	My father loves my mother.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19203814.mp3	That’s my cat.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19203815.mp3	My brother is young but strong.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19203816.mp3	He’s a naughty boy.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19203817.mp3	Please fasten your seat belt.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19203818.mp3	Let me try it.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19203819.mp3	She still depends on her parents.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19203820.mp3	I will let you go there if you want.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19203821.mp3	Is there an ATM near here?	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19203822.mp3	But why?	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19203823.mp3	The lecture lasted for two hours.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19203824.mp3	Please call me later.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19203830.mp3	That was fun.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19203831.mp3	Can you attend?	test_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19203832.mp3	My friend went to America this summer.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19203833.mp3	It is better for you to take advantage of the opportunity.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19203834.mp3	It can be used as a knife.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19203835.mp3	Many new factories have opened.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19203836.mp3	The park was full of people.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19203837.mp3	When I returned home, I found out that I lost my wallet.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19203838.mp3	A significant number of people have two cars.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19203840.mp3	She is used to staying up late.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19203841.mp3	Drive carefully.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19203843.mp3	I love her young sister too much.	test_dup
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19203844.mp3	I’m a cook.	dev
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19227396.mp3	What’s your car’s problem?	dev
